id,app_id,name,description,fullgame_app_id,fullgame_name,type,publishers,developers,is_free,interface_languages,fullaudio_languages,subtitles_languages,windows,mac,linux,genre_id,type_genre,release_date,coming_soon,currency,initial_price,final_price,discount_percent,formatted_initial_price,formatted_final_price
47,1622040,Lila's Tale and the Hidden Forest,"Ayuda a Lila y a su amiga a Huir explorando el Bosque Escondido de Solaria para salvar a los Búhos Guardianes de las manos de los malvados ladrones. Descubre pasajes ocultos, vence a los enemigos y desafíate a ti mismo en este mágico juego de plataformas en 2D.",0,,game,Skullfish Studios,Skullfish Studios,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"25, 4, 23","Aventura, Casual, Indie",10 NOV 2022,0,ARS,32000,32000,0,ARS$ 320.00,"ARS$ 320,00"
48,1622090,Water Ball,"Water Ball - a puzzle game from category 3 in a row, made in 2D hand-drawn graphics.",0,,game,Piece Of Voxel,Stas Paty9mkin,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"4, 23, 2","Casual, Indie, Estrategia",16 MAY 2021,0,ARS,12999,4159,68,"ARS$ 129,99","ARS$ 41,59"
49,1622080,Flyland Wars: 0 Ball Game [Trainer],A sci-fi flying person vs. robot battle game. This is the Flyland Wars Trainer. A robotic enemy seems to vastly outmatch your necessarily hand-thrown weapons. But you can fly! You can think! You are creative! Sometimes it hardly seems fair...,0,,game,Loren Logic,Loren Logic,1,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,1,Acción,4 OCT 2021,0,,0,0,0,,
50,1622110,Zoria and the Cursed Land,"You play as Zoria Dunne, half orc adventurer (human/orc), eager to explore the world. Take your time exploring the ruins, forest and caves looking for your lost friends.",0,,game,Shady Corner Games,AllFenom,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25","Acción, Aventura",Por confirmarse,1,,0,0,0,,
51,1621330,RPG Maker MV - Minikle's Background CG Material Collection Fantasy part01,"This collection includes materials of fantasy single pictures suitable for RPGs. The time difference data is also included for the day, the evening, the night, and the night lighted version (if there is lighting scene, etc.). Please utilize this collection for making your adventure game production.",363890,RPG Maker MV,dlc,Gotcha Gotcha Games,"QUUNPLANT, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"3, 53, 59","Rol, Diseño e ilustración, Publicación web",26 MAY 2021,0,ARS,22499,22499,0,ARS$ 224.99,"ARS$ 224,99"
52,1622100,Outer Wilds - Echoes of the Eye,"Una extraña foto de satélite inexplicable. Una nueva exposición de museo que supone el inicio de un último viaje por el espacio. ¿Deberías tirar del hilo y desentrañar el secreto más profundo del sistema solar, o es mejor dejar algún conocimiento en la oscuridad?",753640,Outer Wilds,dlc,Annapurna Interactive,Mobius Digital,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 25","Acción, Aventura",28 SEP 2021,0,ARS,114999,114999,0,ARS$ 1149.99,"ARS$ 1.149,99"
53,1621332,RPG Maker MV - Odyssey of Fantasy enemy pack,The &quot;Odyssey of Fantasy Series Enemy Material Collection&quot; is a collection of materials to highly suitable for a high fantasy setting.,363890,RPG Maker MV,dlc,Gotcha Gotcha Games,"ENTACL GRAPHICXXX, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"53, 59","Diseño e ilustración, Publicación web",6 JUL 2022,0,ARS,17999,17999,0,ARS$ 179.99,"ARS$ 179,99"
54,1621320,Eggcelerate! to the Tropics,Eggcelerate! to the Tropics is a very challenging time-trial racing game with an egg on top of your motorcycle. Try over and over again to improve your time without dropping an egg.,0,,game,Tyre Bytes LLC,"Tim Beaudet, Tyre Bytes LLC",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,1,"9, 28, 18","Carreras, Simuladores, Deportes",30 MAR 2023,0,ARS,90000,90000,0,ARS$ 900.00,"ARS$ 900,00"
55,1622140,Zoms & Guns,"Zoms &amp; Guns takes place in a picturesque town brimming with museums, multi-coloured houses, enticing boutiques and cozy cafés. The town is home to very warm and friendly people. Life takes a turn on a cold winter night, suddenly an evil darkness takes over the neighbourhood.",0,,game,Parham Alibolandi,Parham Alibolandi,0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,0,0,"1, 23, 3, 70","Acción, Indie, Rol, Acceso anticipado",Próximamente,1,,0,0,0,,
56,1621342,RPG Maker MZ - Odyssey of Fantasy enemy pack,The &quot;Odyssey of Fantasy Series Enemy Material Collection&quot; is a collection of materials to highly suitable for a high fantasy setting.,1096900,RPG Maker MZ,dlc,Gotcha Gotcha Games,"ENTACL GRAPHICXXX, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"3, 53, 59","Rol, Diseño e ilustración, Publicación web",6 JUL 2022,0,ARS,17999,17999,0,ARS$ 179.99,"ARS$ 179,99"
57,1621340,RPG Maker MZ - Minikle's Background CG Material Collection Fantasy part01,"This collection includes materials of fantasy single pictures suitable for RPGs. The time difference data is also included for the day, the evening, the night, and the night lighted version (if there is lighting scene, etc.). Please utilize this collection for making your adventure game production.",1096900,RPG Maker MZ,dlc,Gotcha Gotcha Games,"QUUNPLANT, Gotcha Gotcha Games",0,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,No hay soporte para este tipo de idioma,1,1,0,"3, 53, 59","Rol, Diseño e ilustración, Publicación web",26 MAY 2021,0,ARS,22499,22499,0,ARS$ 224.99,"ARS$ 224,99"
